97,28/7/2020,22:00:12,25.9,100.9,32.8,6.84086e-008,1.84626e-005,,2.000,1.000,2.000,6.001,4.000,10.001,13.002,34.004,25.004,48.061,39.950,69.794,74.077,107.896,141.298,177.413,211.374,234.634,284.269,297.888,387.993,413.617,459.681,531.585,541.917,615.586,600.151,642.478,589.555,593.125,548.493,517.330,479.673,369.415,307.006,261.500,197.945,144.028,125.086,125.857,92.116,72.011,62.731,73.289,59.010,79.012,65.653,81.367,79.012,64.009,94.765,95.264,101.017,104.378,105.263,99.160,94.028,106.262,107.019,108.018,106.858,94.397,138.806,135.385,114.312,123.376,103.362,104.676,96.644,72.383,72.011,68.009,44.006,43.006,24.003,42.005,29.003,25.003,14.002,22.002,18.003,10.001,2.000,12.002,4.000,7.001,3.000,6.001,3.000,3.000,1.000,1.000,3.000,0.000,2.000,0.000,0.000,2.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.09,9670.86, 13.3,749.9,1.000,2.79,7.42,757.0,ON,35.453,47.999,40.076,33.376,1.700,3.646952e+003,,MASIN,,,,,Normal Scan,
98,28/7/2020,22:06:12,25.9,100.9,32.9,6.84086e-008,1.84626e-005,,2.000,1.000,2.000,3.000,12.001,13.001,21.924,21.845,25.716,44.528,53.008,67.794,92.230,105.928,152.846,145.296,205.043,241.478,264.121,321.758,348.445,402.480,420.439,510.991,559.151,581.022,589.834,622.335,617.787,603.178,554.295,554.904,454.662,431.050,304.468,279.072,208.350,153.351,128.466,110.954,88.311,80.716,73.011,60.009,64.009,69.010,63.008,69.010,68.009,91.015,83.765,88.529,105.896,88.873,100.917,94.114,103.775,91.538,108.740,101.834,100.118,107.320,134.512,138.678,107.984,132.707,115.876,136.173,100.017,95.015,63.009,51.931,49.085,39.188,41.823,25.618,19.388,19.002,12.001,18.002,17.002,8.001,13.001,3.000,12.001,3.000,4.000,4.000,3.000,1.000,2.000,2.000,0.000,3.000,2.000,5.001,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.09,9670.86, 13.3,749.9,1.000,2.79,7.42,757.0,ON,35.697,48.026,40.148,35.866,1.700,3.637390e+003,,MASIN,,,,,Normal Scan,
99,28/7/2020,22:12:12,25.9,100.9,32.9,6.84086e-008,1.84626e-005,,1.000,1.000,5.001,7.001,15.002,22.003,23.002,44.006,57.007,59.063,83.450,89.877,108.514,136.992,166.399,194.234,228.378,259.501,312.419,334.891,367.151,442.072,456.182,532.892,546.784,594.284,581.294,663.475,661.372,624.589,621.695,536.163,491.619,453.772,344.532,304.521,221.407,169.013,145.592,118.918,99.417,92.719,68.009,80.012,73.011,70.206,64.456,72.365,75.011,87.238,95.793,89.281,96.034,122.096,104.656,95.014,115.021,94.856,89.106,97.087,103.937,116.543,125.580,119.094,105.272,137.704,109.018,127.024,100.019,98.017,76.011,62.009,42.005,38.187,35.823,30.004,26.003,25.003,30.004,19.002,20.003,19.002,13.002,12.002,7.001,1.000,4.000,6.001,1.000,5.001,3.000,1.000,3.000,4.000,0.000,3.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.09,9670.86, 13.3,749.9,1.000,2.79,7.42,757.0,ON,35.399,47.298,39.346,35.866,1.710,3.932744e+003,,MASIN,,,,,Normal Scan,
100,28/7/2020,22:18:12,25.9,100.9,32.9,6.84086e-008,1.84626e-005,,3.000,2.000,6.001,10.001,17.002,19.002,26.003,40.005,48.583,51.429,65.602,75.302,118.157,118.001,157.493,180.567,210.872,280.247,308.036,359.612,406.438,448.368,530.845,524.991,619.868,631.193,680.260,691.921,671.783,661.442,635.130,601.931,482.562,515.564,356.655,308.456,262.668,198.604,171.167,141.859,105.777,105.298,106.019,109.019,88.290,103.743,107.017,90.612,123.426,104.350,94.487,109.854,112.381,109.018,103.968,105.862,113.225,98.342,146.633,104.086,113.019,118.022,123.516,117.324,144.434,120.963,112.879,103.017,89.015,70.010,70.009,52.007,54.007,38.217,30.791,31.004,29.003,24.266,20.739,17.002,14.002,19.002,12.001,5.001,9.001,8.001,5.001,6.001,4.000,3.000,3.000,0.000,3.000,1.000,0.000,1.000,0.000,4.000,1.000,2.000,1.000,2.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,300,6,50,1,3.000,0.342,0.00,10.09,9670.86, 13.3,749.9,1.000,2.79,7.43,758.2,ON,35.635,47.453,39.734,34.599,1.693,4.164839e+003,,MASIN,,,,,Normal Scan,
101,28/7/2020,22:24:12,25.9,100.9,32.9,6.84086e-008,1.84626e-005,,0.000,4.001,5.458,12.544,14.001,25.061,35.970,49.982,68.010,71.010,91.604,122.311,121.138,150.029,210.048,212.987,247.058,287.366,322.512,385.137,402.293,464.299,547.855,622.046,613.630,685.552,715.783,735.644,704.561,674.385,613.668,587.852,557.010,435.649,414.001,324.524,266.347,210.362,197.287,137.988,117.057,106.019,94.016,77.011,92.567,68.458,86.014,96.016,103.019,100.017,96.624,117.732,105.702,94.016,97.919,115.120,122.948,112.745,120.372,114.880,118.120,112.320,123.761,117.419,123.025,128.762,99.875,104.404,87.627,75.041,79.459,56.531,39.580,32.430,31.004,28.646,32.360,25.003,21.290,24.716,15.002,18.002,13.002,10.001,7.001,5.001,4.000,5.001,1.000,1.000,0.000,2.000,1.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.09,9671.10, 13.3,749.9,1.000,2.79,7.43,758.2,ON,35.006,45.843,38.613,35.866,1.681,4.386055e+003,,MASIN,,,,,Normal Scan,
102,28/7/2020,22:30:12,25.9,101.0,32.9,6.83409e-008,1.84626e-005,,0.000,4.000,10.001,12.001,15.002,27.003,29.003,34.004,67.010,64.008,79.011,105.978,143.066,143.027,157.029,196.044,229.145,299.990,318.103,356.521,330.033,408.008,513.234,535.806,620.368,668.647,661.669,708.986,695.285,650.375,650.386,608.381,579.473,525.985,463.000,291.083,283.858,233.288,156.549,157.868,130.425,89.255,108.212,97.208,95.627,89.015,89.389,118.644,109.018,97.112,107.156,126.536,135.522,134.778,107.395,134.085,110.624,129.727,135.674,130.634,143.027,144.686,110.495,144.455,138.465,132.069,113.981,102.756,95.286,65.367,66.648,61.009,50.007,55.006,29.187,27.820,23.003,22.003,21.003,18.298,20.706,15.002,11.002,8.559,6.442,6.001,6.001,4.000,2.000,4.000,1.000,1.000,1.000,1.000,1.000,2.000,1.000,0.000,1.000,0.000,0.000,2.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.10,9672.71, 13.3,749.9,1.000,2.79,7.42,757.0,ON,35.830,47.332,39.725,35.866,1.698,4.312037e+003,,MASIN,,,,,Normal Scan,
103,28/7/2020,22:36:12,25.9,101.0,32.9,6.83409e-008,1.84626e-005,,2.000,4.000,9.001,16.002,19.002,33.152,42.857,59.993,64.024,81.919,92.106,112.076,104.167,145.020,179.829,212.445,247.214,253.513,303.269,365.433,387.653,453.613,535.585,532.292,588.714,626.569,719.584,716.250,697.416,679.982,634.421,637.499,600.951,502.767,429.502,359.163,295.538,240.726,206.302,148.711,150.587,119.743,108.472,117.022,114.772,110.265,116.203,129.923,137.945,160.029,133.310,125.537,143.229,136.913,156.142,135.291,144.948,143.638,116.235,161.349,130.122,157.730,133.633,128.134,132.436,143.345,132.083,98.410,107.060,81.369,62.611,47.344,62.671,34.004,40.218,41.793,37.720,33.289,23.002,19.323,22.681,23.002,7.001,7.001,9.001,6.170,4.832,4.000,5.001,1.000,3.000,4.000,3.000,2.000,1.000,0.000,1.000,2.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.957,0.043,0.000,0.000,0.000,2.000,0.000,300,6,50,1,3.000,0.342,0.00,10.10,9672.46, 13.3,749.9,1.000,2.79,7.43,758.2,ON,36.015,48.139,40.098,34.599,1.720,4.519523e+003,,MASIN,,,,,Normal Scan,
104,28/7/2020,22:42:12,25.8,101.0,32.9,6.83118e-008,1.84579e-005,,1.000,1.000,6.001,2.000,10.001,22.002,21.002,23.003,42.674,63.339,63.007,73.047,84.978,119.021,136.061,175.999,212.243,244.368,286.428,326.843,355.990,447.832,447.032,525.369,583.755,655.961,668.359,695.830,728.691,683.705,647.866,620.767,558.367,478.446,447.879,340.273,316.157,233.727,216.600,186.038,152.988,119.062,116.416,111.622,98.810,114.223,104.018,113.019,115.140,144.211,134.045,135.704,147.855,146.245,145.564,123.704,141.407,131.381,159.032,162.501,128.117,149.474,142.351,149.673,137.063,138.027,139.028,112.827,100.210,78.012,68.913,46.010,41.117,36.985,37.005,26.003,35.004,20.002,26.004,23.002,11.001,12.001,9.001,11.001,4.000,6.001,6.001,1.000,1.000,3.000,0.000,1.000,2.000,0.000,3.000,0.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,2.000,1.000,0.000,2.000,0.000,0.000,1.000,0.000,1.000,300,6,50,1,3.000,0.343,0.00,10.10,9670.90, 13.3,749.9,1.000,2.79,7.42,757.0,ON,36.795,49.164,41.326,37.180,1.697,4.245414e+003,,MASIN,,,,,Normal Scan,
105,28/7/2020,22:48:12,25.8,101.0,32.9,6.83118e-008,1.84579e-005,,0.000,1.000,5.001,13.002,14.001,20.002,21.003,37.004,31.672,47.605,73.193,80.601,91.977,115.418,127.624,163.030,224.246,237.872,291.304,326.471,364.486,455.934,457.457,535.385,542.261,634.894,709.619,650.369,679.815,663.566,656.584,612.589,561.564,515.107,448.257,396.302,330.510,235.934,206.185,187.561,142.282,119.104,95.202,102.829,104.916,99.119,111.350,123.921,120.793,115.322,116.157,116.579,137.028,157.077,127.561,136.449,136.025,139.029,125.024,127.486,152.123,126.011,123.802,140.667,130.816,125.270,97.019,88.014,96.016,70.531,69.346,50.151,47.007,29.004,37.005,38.044,27.964,24.003,21.492,22.513,22.003,13.394,12.609,5.001,6.001,5.001,7.001,2.000,1.000,2.000,2.000,3.000,0.000,1.000,3.000,2.000,1.000,1.000,4.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.10,9670.66, 13.3,749.9,1.000,2.79,7.42,757.0,ON,36.670,48.567,40.901,34.599,1.689,4.201421e+003,,MASIN,,,,,Normal Scan,
106,28/7/2020,22:54:12,25.8,101.0,33.0,6.83118e-008,1.84579e-005,,0.000,2.000,3.000,7.001,8.001,17.002,15.002,21.938,47.740,38.336,52.007,76.012,82.209,91.817,147.068,146.990,195.236,231.364,271.801,292.448,374.001,369.106,459.720,531.383,546.098,622.962,669.323,683.173,664.105,670.660,642.739,623.609,580.315,547.250,480.713,374.447,316.499,248.502,207.763,163.321,135.950,109.835,106.285,93.413,111.621,112.783,112.256,112.250,115.793,120.022,137.026,123.023,142.031,142.072,128.141,130.865,122.570,150.425,135.259,125.852,125.023,133.026,127.347,170.682,107.056,127.026,97.017,88.823,81.374,68.842,57.009,64.009,44.005,29.003,34.635,44.414,28.965,23.002,20.002,23.003,24.003,16.002,8.001,12.002,5.001,7.001,3.000,3.000,6.001,7.752,2.249,0.000,0.000,3.000,2.000,0.000,1.000,0.000,1.000,2.000,3.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.10,9670.66, 13.3,749.9,1.000,2.79,7.42,757.0,ON,37.082,49.159,41.475,34.599,1.685,4.104402e+003,,MASIN,,,,,Normal Scan,
107,28/7/2020,23:00:12,25.8,101.0,33.0,6.83118e-008,1.84579e-005,,0.000,1.000,7.001,5.001,10.001,14.002,17.002,25.003,24.003,32.003,45.005,44.141,67.170,95.017,114.988,141.561,183.530,202.348,228.584,303.827,328.890,360.275,422.969,452.037,551.500,588.916,616.653,693.972,711.536,657.524,663.941,653.712,573.356,494.710,502.625,342.775,338.442,240.366,210.048,172.654,141.409,112.994,114.419,104.646,102.975,106.001,103.465,113.204,116.061,137.412,120.515,115.525,117.021,115.020,116.017,139.495,139.151,127.393,148.065,127.530,122.514,141.808,126.609,102.662,109.604,107.430,93.015,96.016,80.015,71.010,52.007,52.007,51.007,38.005,35.695,32.314,28.840,21.818,26.351,21.002,12.001,14.002,9.001,6.001,6.001,6.001,9.001,4.000,3.000,1.000,2.000,3.000,4.000,2.000,2.000,0.000,2.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,300,6,50,1,3.000,0.342,0.00,10.10,9670.66, 13.3,749.9,1.000,2.79,7.43,758.2,ON,37.513,49.349,41.864,37.180,1.671,3.948888e+003,,MASIN,,,,,Normal Scan,
108,28/7/2020,23:06:12,25.8,101.0,33.0,6.83118e-008,1.84579e-005,,2.000,0.000,3.000,7.001,5.976,17.027,12.001,29.004,30.004,44.273,51.739,49.007,77.011,85.014,104.055,150.696,161.723,210.653,247.062,280.610,329.803,409.852,442.234,456.338,518.075,636.585,634.394,684.086,677.748,664.401,737.842,620.588,605.263,525.379,471.040,412.310,342.230,294.419,236.872,186.326,139.983,128.799,127.290,107.017,121.024,105.019,112.021,109.480,116.559,114.019,92.013,121.022,145.026,116.107,162.530,146.447,146.030,126.965,136.671,140.368,143.658,116.161,129.974,115.339,108.812,111.633,103.386,70.271,78.181,61.841,58.960,47.055,36.024,43.628,30.363,27.004,34.433,21.575,25.003,17.002,18.002,23.003,17.002,10.001,6.001,8.001,8.001,2.000,5.001,2.000,0.000,2.000,1.000,3.000,1.000,1.000,2.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.10,9670.90, 13.3,749.9,1.000,2.79,7.42,757.0,ON,37.677,49.310,41.901,39.954,1.668,4.039231e+003,,MASIN,,,,,Normal Scan,
109,28/7/2020,23:12:12,25.8,101.0,33.1,6.83118e-008,1.84579e-005,,0.000,3.000,2.000,7.001,7.001,14.001,19.002,29.003,23.002,43.005,63.009,65.045,87.977,103.416,117.695,135.653,172.330,209.551,219.162,306.140,356.932,378.318,460.526,499.267,582.861,611.706,616.579,659.633,621.728,683.575,671.033,655.806,602.423,554.609,533.399,453.217,394.105,319.972,249.781,228.344,178.036,140.760,130.291,110.418,132.626,111.018,104.017,133.481,131.123,125.463,143.474,145.587,141.857,147.201,133.029,132.285,138.861,147.702,145.264,134.028,149.590,140.323,127.825,133.345,109.324,102.436,88.068,83.276,69.011,65.570,60.352,47.102,42.025,30.984,33.005,32.004,31.004,39.005,22.003,13.001,14.001,21.002,10.482,13.520,6.888,6.114,6.001,5.001,3.000,4.000,1.000,1.000,2.000,3.000,1.000,2.000,0.000,2.823,1.178,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.10,9670.66, 13.3,749.9,1.000,2.79,7.42,757.0,ON,37.942,49.426,42.035,35.866,1.669,4.168429e+003,,MASIN,,,,,Normal Scan,
110,28/7/2020,23:18:12,25.8,101.0,33.1,6.83118e-008,1.84579e-005,,0.000,2.000,2.000,1.000,4.000,9.001,19.003,17.002,18.002,28.003,50.007,48.005,84.011,84.013,101.280,133.155,192.933,210.137,231.800,255.808,313.226,352.933,447.794,500.136,524.538,598.458,645.461,654.147,658.489,727.990,728.074,728.762,656.095,611.332,558.948,453.715,389.256,363.425,268.636,244.123,196.471,168.990,128.397,136.484,120.062,103.086,119.082,115.022,111.247,117.147,144.658,145.051,153.784,146.361,134.561,119.331,118.679,130.433,136.661,132.394,139.028,139.029,123.113,112.934,126.609,128.437,86.014,89.954,77.276,60.806,47.007,51.006,39.005,30.003,42.006,30.004,28.003,21.655,33.352,23.003,20.003,21.003,26.003,8.001,16.002,3.244,6.757,5.001,3.000,2.000,0.000,0.000,1.000,1.000,3.000,2.000,0.183,0.817,0.000,0.000,2.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.10,9670.66, 13.3,749.9,1.000,2.79,7.43,758.2,ON,38.612,49.995,42.669,38.542,1.656,4.184404e+003,,MASIN,,,,,Normal Scan,
111,28/7/2020,23:24:12,25.8,101.0,33.1,6.83118e-008,1.84579e-005,,0.000,3.000,1.000,3.000,7.001,11.001,11.073,21.930,28.672,42.336,42.005,60.045,62.972,93.214,104.894,131.947,189.238,220.867,237.279,266.902,333.519,371.839,421.965,484.298,557.954,584.372,629.722,687.375,705.779,729.346,723.675,684.648,671.649,660.126,582.020,475.958,439.843,367.006,302.063,253.642,201.047,176.954,163.516,138.630,138.026,134.908,116.137,123.252,127.354,168.779,136.163,140.495,141.950,152.243,152.568,171.456,162.040,187.041,161.621,169.449,153.586,163.481,157.323,128.700,137.330,110.125,96.387,91.278,94.184,88.848,55.007,63.010,57.027,50.988,37.004,35.044,40.967,26.003,28.003,21.405,31.602,19.002,16.002,13.002,8.001,11.001,5.001,7.001,11.001,6.001,6.001,1.000,3.000,1.000,2.733,1.267,1.000,2.000,0.000,2.000,2.000,1.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.10,9670.90, 13.3,749.9,1.000,2.79,7.42,757.0,ON,38.996,51.706,43.625,38.542,1.689,4.367296e+003,,MASIN,,,,,Normal Scan,
112,28/7/2020,23:30:12,25.8,101.0,33.2,6.83118e-008,1.84579e-005,,0.000,1.000,5.001,2.000,9.001,9.001,12.001,19.002,29.003,40.005,59.457,64.559,81.405,111.023,120.620,132.025,171.231,201.351,256.561,280.608,311.799,384.883,404.158,501.317,575.489,623.252,653.039,759.784,736.712,748.317,738.829,754.722,697.022,659.226,636.029,570.592,448.297,408.505,363.196,261.200,229.378,187.077,180.921,140.235,119.919,144.895,119.921,127.361,131.026,156.336,130.604,132.144,130.337,188.815,133.517,132.865,139.702,144.934,155.619,150.369,147.214,147.612,134.651,127.701,111.531,118.514,88.015,76.013,58.344,77.677,73.915,62.105,54.008,28.003,45.005,26.003,29.813,22.819,19.377,23.405,17.969,12.633,16.483,7.520,11.888,5.114,4.000,4.000,0.000,3.000,3.000,3.000,2.000,2.000,1.000,1.000,4.000,2.000,1.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.10,9670.66, 13.3,749.9,1.000,2.79,7.42,757.0,ON,38.843,49.753,42.685,35.866,1.646,4.484923e+003,,MASIN,,,,,Normal Scan,
113,28/7/2020,23:36:12,25.7,101.0,33.2,6.82828e-008,1.84531e-005,,0.000,0.000,3.000,3.777,7.224,9.001,9.001,17.002,27.003,45.005,38.005,47.118,71.176,86.022,118.734,146.832,173.529,226.978,241.031,315.195,312.150,361.214,429.969,467.634,529.417,574.008,634.280,690.950,730.073,761.646,740.663,747.064,700.882,636.147,579.968,533.769,421.542,354.848,297.441,255.828,238.469,212.001,166.520,143.029,166.538,142.012,137.480,126.922,138.357,145.279,133.006,145.189,142.969,157.426,158.534,133.272,131.275,172.104,148.474,142.343,137.459,119.382,159.924,131.022,97.950,90.083,87.923,59.099,65.009,47.005,59.114,46.902,40.005,38.783,32.225,32.170,29.838,25.003,18.002,21.002,18.002,18.002,14.001,11.001,6.001,4.000,5.001,4.000,2.000,4.000,3.000,1.000,4.000,1.000,3.000,1.000,3.000,2.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.10,9668.85, 13.3,749.9,1.000,2.79,7.42,756.9,ON,38.884,49.583,42.696,38.542,1.638,4.345178e+003,,MASIN,,,,,Normal Scan,
114,28/7/2020,23:42:12,25.8,101.0,33.2,6.83118e-008,1.84579e-005,,0.000,2.000,5.001,9.001,16.002,22.002,32.076,32.932,41.674,53.338,66.009,78.049,94.977,96.414,147.667,152.989,168.622,210.959,238.791,292.378,347.051,386.115,442.695,479.401,550.908,550.291,613.064,672.071,710.480,737.200,710.091,682.470,710.884,645.213,590.923,551.729,459.147,397.588,307.521,292.209,222.499,209.048,184.829,176.642,148.634,150.910,145.478,162.162,144.129,142.071,141.863,179.508,157.951,183.211,176.782,167.720,127.150,164.430,145.672,149.908,162.685,149.765,149.150,137.950,126.889,101.947,103.072,84.179,67.108,73.531,53.487,55.007,48.025,38.627,34.363,44.006,28.004,34.004,33.004,29.003,23.003,19.003,19.002,13.002,10.001,6.224,6.777,8.001,4.000,2.000,2.000,4.001,3.000,2.000,2.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.10,9670.66, 13.3,749.9,1.000,2.79,7.42,757.0,ON,38.886,50.454,42.759,38.542,1.684,4.535036e+003,,MASIN,,,,,Normal Scan,
115,28/7/2020,23:48:12,25.7,101.0,33.3,6.82828e-008,1.84531e-005,,2.000,2.000,11.001,7.778,8.224,22.125,25.998,34.888,53.733,62.614,70.680,80.123,92.181,107.738,126.023,147.831,184.232,209.659,263.916,294.273,318.539,396.501,423.536,450.869,593.718,563.485,608.195,676.750,721.769,751.648,764.141,730.553,682.356,662.023,581.391,576.199,478.385,424.533,334.540,267.600,239.968,225.119,186.012,160.038,166.935,153.015,128.936,167.909,153.157,162.565,166.800,152.378,153.493,154.427,144.884,165.304,162.907,158.538,139.592,134.119,151.617,134.820,120.492,111.658,121.880,87.874,98.978,98.267,65.940,61.008,47.006,49.007,33.004,43.006,29.003,19.002,22.934,36.073,30.004,19.002,14.001,16.002,15.002,10.001,7.001,8.001,6.001,6.001,2.000,2.000,4.000,5.001,1.000,2.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.10,9668.85, 13.3,749.9,1.000,2.79,7.42,756.9,ON,38.824,49.220,42.171,38.542,1.658,4.558121e+003,,MASIN,,,,,Normal Scan,
116,28/7/2020,23:54:12,25.7,101.0,33.3,6.82828e-008,1.84531e-005,,2.000,2.000,1.000,3.000,6.008,8.994,12.118,16.885,34.006,28.334,41.469,51.212,51.007,98.591,107.575,142.896,164.330,190.739,219.048,260.722,308.165,333.832,373.078,446.471,524.434,576.380,609.691,672.250,709.331,727.374,719.950,749.557,685.355,650.973,596.366,539.359,485.389,385.340,342.615,300.866,219.867,197.732,206.243,162.641,174.237,132.024,134.564,136.360,155.156,139.537,154.170,164.545,156.874,144.771,165.856,152.469,164.279,146.926,132.668,148.904,147.120,132.314,134.497,107.512,111.021,99.875,98.976,73.192,62.338,62.681,54.008,44.607,38.403,32.004,34.004,30.004,20.934,21.813,25.260,19.510,25.495,15.002,19.002,12.001,10.001,7.001,3.000,4.001,4.000,7.001,1.000,0.000,3.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.10,9668.85, 13.3,749.9,1.000,2.79,7.42,756.9,ON,39.539,50.417,43.417,37.180,1.641,4.296277e+003,,MASIN,,,,,Normal Scan,
117,29/7/2020,00:00:12,25.7,101.0,33.3,6.82828e-008,1.84531e-005,,0.000,1.000,2.000,5.001,4.000,11.001,18.002,25.003,28.003,46.436,35.467,38.321,85.177,106.788,106.097,135.594,169.240,163.733,211.165,254.719,279.496,350.960,421.837,462.522,521.541,554.818,614.119,658.565,717.898,676.387,704.806,774.272,650.756,640.090,556.665,535.031,490.351,417.209,347.984,310.094,251.059,218.399,202.356,159.694,150.868,133.865,137.620,144.420,139.505,142.559,146.727,176.338,123.195,165.866,176.870,172.217,160.024,134.214,135.668,138.900,132.904,135.445,131.026,124.208,124.839,129.922,92.118,85.016,77.013,53.007,44.006,48.006,56.008,29.003,33.005,35.199,28.809,24.003,27.004,17.002,27.496,16.509,10.001,16.002,10.001,4.000,10.001,6.001,6.001,3.000,4.000,1.000,1.000,0.000,2.000,3.000,2.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.10,9668.85, 13.3,749.9,1.000,2.79,7.43,758.1,ON,39.588,50.835,43.545,41.418,1.655,4.322717e+003,,MASIN,,,,,Normal Scan,
118,29/7/2020,00:06:12,25.7,101.0,33.4,6.82828e-008,1.84531e-005,,0.000,0.000,0.000,1.883,6.117,6.001,8.001,11.001,19.002,24.003,26.003,56.217,54.798,67.390,97.858,115.693,145.522,157.042,210.639,231.539,294.958,331.600,385.624,434.340,472.709,504.764,615.296,641.459,688.571,734.751,759.869,740.826,686.938,706.330,649.837,548.985,518.420,419.786,333.366,334.582,266.071,224.966,178.352,182.038,139.689,145.848,134.878,143.013,154.508,144.690,169.606,132.326,164.291,166.783,146.525,137.529,144.028,163.411,136.134,161.954,148.419,153.242,126.119,133.116,117.728,100.922,104.117,66.118,78.377,57.643,49.144,39.868,43.006,37.814,28.149,37.051,38.005,37.005,22.003,31.537,11.468,11.512,17.491,10.001,4.000,3.000,2.000,5.001,4.000,3.823,3.177,2.000,3.000,2.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.342,0.00,10.10,9669.10, 13.3,749.9,1.000,2.79,7.43,758.1,ON,40.315,51.462,44.390,39.954,1.636,4.252713e+003,,MASIN,,,,,Normal Scan,
119,29/7/2020,00:12:12,25.7,101.0,33.4,6.82828e-008,1.84531e-005,,0.000,1.000,3.000,1.000,4.000,8.001,17.002,8.001,14.001,40.005,28.003,32.004,63.008,93.014,98.014,108.016,128.223,182.447,203.363,248.094,308.227,369.887,391.696,402.269,504.602,568.828,632.250,634.201,682.890,687.530,697.133,726.538,723.377,725.091,621.529,576.845,479.612,472.985,377.118,327.980,292.052,221.809,192.420,157.036,144.530,151.018,152.020,119.382,155.361,157.283,149.014,154.191,158.871,147.029,164.035,145.649,129.404,149.168,147.455,151.466,156.780,166.360,126.949,131.023,138.962,109.944,105.159,101.157,72.202,67.682,66.010,55.611,49.567,47.845,25.003,32.004,32.005,43.005,19.002,21.002,16.002,15.002,12.001,15.002,8.001,8.001,1.734,7.267,4.000,6.001,2.000,0.000,1.000,0.000,3.000,1.000,0.000,1.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,300,6,50,1,3.000,0.343,0.00,10.10,9669.10, 13.3,749.9,1.000,2.79,7.42,756.9,ON,40.354,51.743,44.454,37.180,1.648,4.313864e+003,,MASIN,,,,,Normal Scan,
